ponto;potencial;pontox;pontoy;ordem;status
TM2125;M;209025,2739;8596041,404;2593;Escavado 
TM2126;M;209068,8783;8596014,039;2594;Escavado 
TM2127;M;209110,6872;8595985,467;2595;Escavado 
TM2128;M;209046,3655;8595960,571;2596;Escavado 
TM2129;M;208998,5148;8595942,166;2597;Escavado 
TM2130;M;208950,5757;8595925,08;2598;Escavado 
ACM199;M;208971,714;8595706,716;2599;Escavado 
TM2131;M;209058,7355;8595518,611;2600;Escavado 
TM2132;M;209010,8754;8595500,153;2601;Escavado 
TM2133;M;208962,7457;8595483,01;2602;Escavado 
TB2134;B;208938,0552;8595408,552;2603;Vistoriado 
ACM198;M;208984,1941;8595267,427;2604;Escavado 
TB2135;B;208950,488;8594972,81;2605;Vistoriado 
TB2136;B;208877,3978;8594880,306;2606;Vistoriado 
ACM197;M;208918,3055;8594687,455;2607;Escavado 
TM2137;M;208853,4839;8594525,404;2608;Escavado 
TM2138;M;208896,8366;8594497,744;2609;Escavado 
TM2139;M;208938,9171;8594469,437;2610;Escavado 
TM2140;M;208868,5355;8594389,441;2611;Escavado 
TM2141;M;208821,1684;8594371,418;2612;Escavado 
TM2142;M;208774,1856;8594354,78;2613;Escavado 
ACB196;B;208802,7101;8594226,927;2614;Vistoriado 
TB2143;B;208839,7965;8594019,687;2615;Vistoriado 
TB2144;B;208762,1882;8593910,503;2616;Vistoriado 
TB2145;B;208726,7396;8593551,027;2617;Vistoriado 
TB2146;B;208788,9116;8593549,049;2618;Vistoriado 
TB2147;B;208741,42;8593207,61;2619;Vistoriado 
TM2148;M;208851,2395;8593160,367;2620;Escavado 
TM2149;M;208807,7363;8593134,666;2621;Escavado 
TM2150;M;208764,6817;8593107,554;2622;Escavado 
ACB195;B;208758,2704;8592914,062;2623;Vistoriado 
TB2151;B;208765,0503;8592775,32;2624;Vistoriado 
TB2152;B;208828,8926;8592719,859;2625;Vistoriado 
ACM194;M;208839,1102;8592536,206;2626;Escavado 
ACM193;M;208848,0004;8592336,404;2627;Escavado 
TM2153;M;208808,4343;8592217,902;2628;Escavado 
TM2154;M;208854,271;8592194,591;2629;Escavado 
TM2155;M;208901,5869;8592172,399;2630;Escavado 
TM2156;M;208749,2143;8592164,892;2631;Escavado 
TM2157;M;208795,0301;8592141,185;2632;Escavado 
TM2158;M;208842,5168;8592118,459;2633;Escavado 
ACM192;M;208801,2713;8592024,82;2634;Escavado 
ACB191;B;208869,7798;8591907,039;2635;Vistoriado 
TM2159;M;208832,3943;8591694,502;2636;Escavado 
TM2160;M;208878,9196;8591672,778;2637;Escavado 
TM2161;M;208926,2068;8591652,659;2638;Escavado 
TM2162;M;208865,8295;8591621,207;2639;Escavado 
TM2163;M;208820,6969;8591594,599;2640;Escavado 
TM2164;M;208776,9116;8591566,274;2641;Escavado 
ACM190;M;208892,1007;8591445,43;2642;Escavado 
TM2165;M;208856,7343;8591194,162;2643;Escavado 
TM2166;M;208902,8822;8591172,15;2644;Escavado 
TM2167;M;208950,5269;8591152,339;2645;Escavado 
TM2168;M;208888,2395;8591116,887;2646;Escavado 
TM2169;M;208845,1849;8591092;2647;Escavado 
TM2170;M;208803,1416;8591065,394;2648;Escavado 
ACM189;M;208860,9164;8590806,451;2649;Escavado 
TB2171;B;208930,4529;8590606,103;2650;Vistoriado 
TB2172;B;208872,1031;8590531,703;2651;Vistoriado 
ACB188;B;208882,6113;8590342,013;2652;Vistoriado 
TM2173;M;208909,3442;8590129,992;2653;Escavado 
TM2174;M;208955,2786;8590108,397;2654;Escavado 
TM2175;M;209002,5369;8590088,569;2655;Escavado 
TB2176;B;208896,6593;8590037,287;2656;Vistoriado 
ACB187;B;208910,9976;8589780,081;2657;Vistoriado 
TM2177;M;208934,8543;8589602,782;2658;Escavado 
TM2178;M;208981,0983;8589581,182;2659;Escavado 
TM2179;M;209028,2868;8589561,209;2660;Escavado 
TM2180;M;208967,4395;8589537,507;2661;Escavado 
TM2181;M;208922,4146;8589513,064;2662;Escavado 
TM2182;M;208878,6516;8589487,134;2663;Escavado 
PLM194;M;209020,7934;8589416,288;2664;Escavado 
PLM195;M;208993,3795;8589362,634;2665;Escavado 
PLM196;M;208902,2675;8589342,201;2666;Escavado 
PLM197;M;208965,9656;8589308,98;2667;Escavado 
PLM198;M;208934,8043;8589290,98;2668;Escavado 
PLM199;M;208967,3411;8589239,76;2669;Escavado 
TM2183;M;208959,5943;8589099,292;2670;Escavado 
TM2184;M;209005,9157;8589077,719;2671;Escavado 
TM2185;M;209053,2169;8589057,579;2672;Escavado 
TB2186;B;208947,0484;8589009,551;2673;Vistoriado 
ACM186;M;208959,7013;8588773,415;2674;Escavado 
TM2187;M;208984,8543;8588585,772;2675;Escavado 
TM2188;M;209031,2567;8588564,485;2676;Escavado 
TM2189;M;209078,1569;8588544,279;2677;Escavado 
TM2190;M;209019,8695;8588472,087;2678;Escavado 
TM2191;M;208975,2646;8588447,39;2679;Escavado 
TM2192;M;208931,4016;8588421,964;2680;Escavado 
ACM185;M;209045,7433;8588301,899;2681;Escavado 
TM2193;M;209010,6443;8588078,682;2682;Escavado 
TM2194;M;209056,1533;8588057,971;2683;Escavado 
TM2195;M;209102,3468;8588038,239;2684;Escavado 
TM2196;M;209044,1795;8587967,417;2685;Escavado 
TM2197;M;208999,6899;8587942,625;2686;Escavado 
TM2198;M;208955,3016;8587916,984;2687;Escavado 
ACM184;M;209068,405;8587799,269;2688;Escavado 
ACM183;M;209012,1335;8587695,187;2689;Escavado 
TM2199;M;209039,8143;8587521,032;2690;Escavado 
TM2200;M;209083,5057;8587501,939;2691;Escavado 
TM2201;M;209127,1069;8587483,479;2692;Escavado 
TM2202;M;209069,4295;8587402,267;2693;Escavado 
TM2203;M;209027,3238;8587379,773;2694;Escavado 
TM2204;M;208986,2816;8587356,454;2695;Escavado 
TM2205;M;209060,2843;8587036,772;2696;Escavado 
TM2206;M;209106,8315;8587015,439;2697;Escavado 
TM2207;M;209153,6769;8586995,219;2698;Escavado 
TM2208;M;209096,4495;8586904,987;2699;Escavado 
TM2209;M;209051,4087;8586880,312;2700;Escavado 
TM2210;M;209007,5417;8586854,514;2701;Escavado 
TM2211;M;209085,9143;8586554,922;2702;Escavado 
TM2212;M;209129,5908;8586534,787;2703;Escavado 
TM2213;M;209174,4369;8586516,569;2704;Escavado 
TM2214;M;209119,6195;8586410,827;2705;Escavado 
TM2215;M;209074,5114;8586386,654;2706;Escavado 
TM2216;M;209030,8317;8586360,454;2707;Escavado 
ACA182;A;209145,6747;8586238,99;2708;Escavado 
TM2217;M;209199,5895;8586039,677;2709;Escavado 
TM2218;M;209154,901;8586013,367;2710;Escavado 
TM2219;M;209111,6716;8585984,774;2711;Escavado 
TM2220;M;209146,0895;8585865,687;2712;Escavado 
TM2221;M;209101,3675;8585839,306;2713;Escavado 
TM2222;M;209058,0817;8585810,684;2714;Escavado 
ACM181;M;209172,001;8585730,383;2715;Escavado 
TA2223;A;209232,5095;8585420,167;2716;Escavado 
TA2224;A;209140,2043;8585415,212;2717;Escavado 
TA2225;A;209187,4646;8585394,819;2718;Escavado 
TA2226;A;209233,2968;8585373,849;2719;Escavado 
TA2227;A;209143,4816;8585369,604;2720;Escavado 
TA2228;A;209177,9295;8585246,917;2721;Escavado 
TA2229;A;209086,8443;8585242,532;2722;Escavado 
TA2230;A;209133,5372;8585219,544;2723;Escavado 
TA2231;A;209179,6069;8585196,529;2724;Escavado 
TA2232;A;209089,9416;8585191,944;2725;Escavado 
TA2233;A;209251,0295;8584988,697;2726;Escavado 
TA2234;A;209162,3643;8584984,952;2727;Escavado 
TA2235;A;209207,4954;8584964,864;2728;Escavado 
TA2236;A;209252,7168;8584945,389;2729;Escavado 
TA2237;A;209164,7616;8584940,354;2730;Escavado 
TA2238;A;209202,8295;8584706,847;2731;Escavado 
TA2239;A;209113,1742;8584703,592;2732;Escavado 
TA2240;A;209158,8334;8584682,856;2733;Escavado 
TA2241;A;209204,9169;8584663,119;2734;Escavado 
TA2242;A;209115,7617;8584657,864;2735;Escavado 
TA2243;A;209276,9496;8584482,227;2736;Escavado 
TA2244;A;209185,3543;8584478,732;2737;Escavado 
TA2245;A;209231,9616;8584457,522;2738;Escavado 
TA2246;A;209278,6968;8584437,209;2739;Escavado 
TA2247;A;209188,1317;8584431,824;2740;Escavado 
ACM180;M;209241,233;8584311,372;2741;Escavado 
TM2248;M;209227,7995;8584176,687;2742;Escavado 
TM2249;M;209184,7871;8584151,616;2743;Escavado 
TM2250;M;209142,9517;8584125,414;2744;Escavado 
TM2251;M;209210,3643;8583960,552;2745;Escavado 
TM2252;M;209256,6185;8583938,983;2746;Escavado 
TM2253;M;209303,6769;8583919,049;2747;Escavado 
ACM179;M;209267,0183;8583749,493;2748;Escavado 
TB2254;B;209208,9826;8583628,3;2749;Vistoriado 
TB2255;B;209276,2083;8583508,641;2750;Vistoriado 
ACB178;B;209111,1446;8583448,136;2751;Vistoriado 
ACB177;B;209042,9723;8583322,73;2752;Vistoriado 
ACB176;B;209221,9026;8583025,659;2753;Vistoriado 
TB2256;B;209245,5785;8582927,905;2754;Vistoriado 
TB2257;B;209312,3425;8582875,426;2755;Vistoriado 
ACB175;B;209288,917;8582609,099;2756;Vistoriado 
TB2258;B;209333,0979;8582474,123;2757;Vistoriado 
TB2259;B;209275,4887;8582369,901;2758;Vistoriado 
ACM174;M;209263,4077;8582270,786;2759;Escavado 
TM2260;M;209399,7196;8582042,957;2760;Escavado 
TM2261;M;209355,2655;8582015,671;2761;Escavado 
TM2262;M;209309,2516;8581991,234;2762;Escavado 
TA2263;A;209340,8195;8581939,597;2763;Escavado 
TA2264;A;209249,1443;8581933,512;2764;Escavado 
TA2265;A;209296,5834;8581911,418;2765;Escavado 
TA2266;A;209342,7369;8581887,689;2766;Escavado 
TA2267;A;209251,8517;8581884,614;2767;Escavado 
TA2268;A;209419,1595;8581564,547;2768;Escavado 
TA2269;A;209329,9143;8581559,882;2769;Escavado 
TA2270;A;209375,7792;8581537,571;2770;Escavado 
TA2271;A;209422,0569;8581515,139;2771;Escavado 
TA2272;A;209331,6816;8581510,904;2772;Escavado 
TA2273;A;209363,5195;8581440,637;2773;Escavado 
TA2274;A;209273,2443;8581436,152;2774;Escavado 
TA2275;A;209319,4567;8581415,37;2775;Escavado 
TA2276;A;209366,4069;8581394,749;2776;Escavado 
TA2277;A;209274,6416;8581390,194;2777;Escavado 
ACA173;A;209392,226;8581204,773;2778;Escavado 
ACA172;A;209397,3053;8581104,902;2779;Escavado 
TA2278;A;209446,6996;8580973,137;2780;Escavado 
TA2279;A;209361,2043;8580967,942;2781;Escavado 
TA2280;A;209405,32;8580949,717;2782;Escavado 
TA2281;A;209448,5169;8580930,379;2783;Escavado 
TA2282;A;209363,4716;8580927,254;2784;Escavado 
TA2283;A;209391,3996;8580876,577;2785;Escavado 
TA2284;A;209301,6543;8580871,272;2786;Escavado 
TA2285;A;209347,9168;8580851,536;2787;Escavado 
TA2286;A;209393,3769;8580830,809;2788;Escavado 
TA2287;A;209304,0316;8580827,344;2789;Escavado 
ACA171;A;209419,0312;8580645,109;2790;Escavado 
TA2288;A;209472,4895;8580498,737;2791;Escavado 
TA2289;A;209381,4742;8580493,472;2792;Escavado 
TA2290;A;209428,3741;8580473,084;2793;Escavado 
TA2291;A;209474,9168;8580451,889;2794;Escavado 
TA2292;A;209383,5416;8580448,234;2795;Escavado 
TM2293;M;209416,2095;8580376,467;2796;Escavado 
TM2294;M;209372,0537;8580350,915;2797;Escavado 
TM2295;M;209327,2617;8580325,974;2798;Escavado 
ACM170;M;209446,826;8580080,545;2799;Escavado 
TM2296;M;209408,2343;8579970,272;2800;Escavado 
TM2297;M;209453,7682;8579950,937;2801;Escavado 
TM2298;M;209498,4769;8579930,789;2802;Escavado 
TM2299;M;209440,4596;8579835,427;2803;Escavado 
TM2300;M;209398,343;8579811,733;2804;Escavado 
TM2301;M;209356,0116;8579788,554;2805;Escavado 
ACM169;M;209467,167;8579660,781;2806;Escavado 
TM2302;M;209431,7843;8579446,292;2807;Escavado 
TM2303;M;209478,7252;8579425,567;2808;Escavado 
TM2304;M;209525,1969;8579404,729;2809;Escavado 
TM2305;M;209468,0295;8579312,797;2810;Escavado 
TM2306;M;209423,314;8579285,47;2811;Escavado 
TM2307;M;209379,1716;8579257,914;2812;Escavado 
PLM200;M;209472,0001;8579153,015;2813;Escavado 
PLM201;M;209493,4399;8579124,026;2814;Escavado 
PLM202;M;209514,8798;8579095,038;2815;Escavado 
PLM203;M;209417,534;8578997,218;2816;Escavado 
PLM204;M;209438,9739;8578968,23;2817;Escavado 
TM2308;M;209457,5343;8578934,392;2818;Escavado 
TM2309;M;209504,3171;8578913,887;2819;Escavado 
TM2310;M;209550,9769;8578892,809;2820;Escavado 
TM2311;M;209403,6943;8578766,382;2821;Escavado 
TM2312;M;209450,2798;8578743,486;2822;Escavado 
TM2313;M;209497,4968;8578720,409;2823;Escavado 
TM2314;M;209482,1143;8578429,072;2824;Escavado 
TM2315;M;209528,2684;8578408,127;2825;Escavado 
TM2316;M;209575,4669;8578387,529;2826;Escavado 
TM2317;M;209515,8795;8578241,427;2827;Escavado 
TM2318;M;209475,204;8578219,146;2828;Escavado 
TM2319;M;209433,9816;8578196,624;2829;Escavado 
ACM168;M;209541,5502;8578126,962;2830;Escavado 
TM2320;M;209596,5495;8577869,477;2831;Escavado 
TM2321;M;209554,6347;8577847,155;2832;Escavado 
TM2322;M;209513,4917;8577823,744;2833;Escavado 
TA2323;A;209544,4395;8577712,177;2834;Escavado 
TA2324;A;209454,9743;8577708,812;2835;Escavado 
TA2325;A;209500,4642;8577688,037;2836;Escavado 
TA2326;A;209546,7269;8577668,339;2837;Escavado 
TA2327;A;209457,0616;8577662,934;2838;Escavado 
ACA167;A;209569,8782;8577552,743;2839;Escavado 
TA2328;A;209623,5296;8577374,247;2840;Escavado 
TA2329;A;209532,0943;8577371,462;2841;Escavado 
TA2330;A;209578,4367;8577349,725;2842;Escavado 
TA2331;A;209625,8269;8577329,679;2843;Escavado 
TA2332;A;209534,4417;8577323,634;2844;Escavado 
TA2333;A;209571,0296;8577179,247;2845;Escavado 
TA2334;A;209480,0543;8577176,082;2846;Escavado 
TA2335;A;209526,2446;8577154,682;2847;Escavado 
TA2336;A;209573,3069;8577134,619;2848;Escavado 
TA2337;A;209482,2717;8577128,894;2849;Escavado 
ACM166;M;209599,8628;8576962,606;2850;Escavado 
TM2338;M;209558,3843;8576846,642;2851;Escavado 
TM2339;M;209604,6104;8576825,298;2852;Escavado 
TM2340;M;209651,7268;8576805,119;2853;Escavado 
TM2341;M;209597,0495;8576659,347;2854;Escavado 
TM2342;M;209553,2511;8576634,324;2855;Escavado 
TM2343;M;209509,0317;8576609,604;2856;Escavado 
ACM165;M;209618,5057;8576552,009;2857;Escavado 
TM2344;M;209586,9143;8576308,102;2858;Escavado 
TM2345;M;209632,3573;8576285,787;2859;Escavado 
TM2346;M;209678,2169;8576263,259;2860;Escavado 
TM2347;M;209620,0195;8576171,257;2861;Escavado 
TM2348;M;209577,6104;8576146,713;2862;Escavado 
TM2349;M;209533,9016;8576123,044;2863;Escavado 
ACA164;A;209591,068;8575845,245;2864;Escavado 
TA2350;A;209706,4495;8575662,067;2865;Escavado 
TA2351;A;209616,8443;8575659,332;2866;Escavado 
TA2352;A;209662,4246;8575636,013;2867;Escavado 
TA2353;A;209708,4869;8575614,219;2868;Escavado 
TA2354;A;209619,8117;8575608,384;2869;Escavado 
TA2355;A;209643,7295;8575590,007;2870;Escavado 
TA2356;A;209562,8143;8575587,382;2871;Escavado 
TA2357;A;209603,8508;8575567,731;2872;Escavado 
TA2358;A;209645,4669;8575549,419;2873;Escavado 
TA2359;A;209565,1217;8575544,124;2874;Escavado 
ACA163;A;209677,2878;8575377,12;2875;Escavado 
ACA162;A;209682,2141;8575277,241;2876;Escavado 
ACA161;A;209687,1404;8575177,363;2877;Escavado 
ACA160;A;209482,0572;8575110,412;2878;Escavado 
TM2360;M;209737,7303;8575049,041;2879;Escavado 
TA2361;A;209651,0087;8575040,568;2880;Escavado 
TA2362;A;209611,0399;8575038,988;2881;Escavado 
TM2363;M;209692,9578;8575022,571;2882;Escavado 
TA2364;A;209631,8146;8575019,794;2883;Escavado 
TA2365;A;209652,5892;8575000,599;2884;Escavado 
TA2366;A;209612,6204;8574999,019;2885;Escavado 
ACA159;A;209636,8091;8574789,539;2886;Escavado 
ACM158;M;209641,4042;8574648,88;2887;Escavado 
TM2367;M;209690,9806;8574534,076;2888;Escavado 
TM2368;M;209646,239;8574510,763;2889;Escavado 
TM2369;M;209755,0005;8574490,886;2890;Escavado 
TM2370;M;209602,6706;8574486,445;2891;Escavado 
TM2371;M;209709,5642;8574467,046;2892;Escavado 
TM2372;M;209665,2907;8574442,175;2893;Escavado 
ACM157;M;209654,4648;8574249,094;2894;Escavado 
TM2373;M;209706,5405;8574032,596;2895;Escavado 
TM2374;M;209661,1338;8574008,786;2896;Escavado 
TM2375;M;209616,6507;8573983,745;2897;Escavado 
TM2376;M;209770,0306;8573982,866;2898;Escavado 
TM2377;M;209724,6568;8573959,09;2899;Escavado 
TM2378;M;209680,2307;8573934,075;2900;Escavado 
ACM156;M;209672,9038;8573651,921;2901;Escavado 
TM2379;M;209722,2005;8573505,626;2902;Escavado 
TM2380;M;209676,7064;8573482,015;2903;Escavado 
TM2381;M;209785,6005;8573461,956;2904;Escavado 
TM2382;M;209632,3806;8573456,825;2905;Escavado 
TM2383;M;209740,0983;8573438,326;2906;Escavado 
TM2384;M;209695,7807;8573413,155;2907;Escavado 
ACM155;M;209687,3387;8573170,126;2908;Escavado 
TM2385;M;209737,6205;8572995,856;2909;Escavado 
TM2386;M;209692,3488;8572972,141;2910;Escavado 
TM2387;M;209800,9706;8572952,156;2911;Escavado 
TM2388;M;209647,8506;8572947,095;2912;Escavado 
TM2389;M;209755,7207;8572928,383;2913;Escavado 
TM2390;M;209711,1006;8572903,315;2914;Escavado 
ACM154;M;209702,8705;8572683,714;2915;Escavado 
TM2391;M;209752,9105;8572490,086;2916;Escavado 
TM2392;M;209708,0399;8572466,132;2917;Escavado 
TM2393;M;209816,3806;8572443,406;2918;Escavado 
TM2394;M;209663,1106;8572441,295;2919;Escavado 
TM2395;M;209771,5169;8572419,418;2920;Escavado 
TM2396;M;209726,5407;8572394,585;2921;Escavado 
ACM153;M;209714,6409;8572287,037;2922;Escavado 
TB2397;B;209721,6494;8572028,274;2923;Vistoriado 
TM2398;M;209829,9405;8571924,116;2924;Escavado 
TM2399;M;209787,689;8571899,426;2925;Escavado 
TM2400;M;209744,7106;8571874,305;2926;Escavado 
TM2401;M;209777,0006;8571669,916;2927;Escavado 
TM2402;M;209733,9228;8571645,908;2928;Não escavado - Superfície rochosa
TM2403;M;209688,6406;8571622,245;2929;Escavado 
TM2404;M;209765,3162;8571176,851;2930;Escavado 
TM2405;M;209810,4758;8571154,379;2931;Escavado 
TM2406;M;209853,935;8571131,84;2932;Escavado 
TM2407;M;209793,5305;8571016,756;2933;Não escavado - Superfície rochosa
TM2408;M;209751,7397;8570996,396;2934;Escavado 
TM2409;M;209711,8207;8570974,255;2935;Escavado 
ACM152;M;209761,2129;8570735,701;2936;Não escavado - Superfície rochosa
TM2410;M;209870,7705;8570673,996;2937;Escavado 
TM2411;M;209825,1584;8570648,054;2938;Escavado 
TM2412;M;209781,1406;8570620,975;2939;Escavado 
TM2413;M;209809,5605;8570602,616;2940;Escavado 
TM2414;M;209764,7695;8570579,339;2941;Escavado 
TM2415;M;209720,9406;8570554,745;2942;Escavado 
ACB151;B;209771,5536;8570400,828;2943;Vistoriado 
TB2416;B;209839,99;8570115,803;2944;Vistoriado 
TB2417;B;209780,3628;8570048,618;2945;Vistoriado 
ACM150;M;209847,1463;8569953,474;2946;Escavado 
ACM149;M;209584,0089;8569796,353;2947;Escavado 
ACM148;M;209421,2338;8569768,951;2948;Escavado 
TB2418;B;209855,6948;8569591,993;2949;Vistoriado 
TB2419;B;209795,3025;8569524,657;2950;Vistoriado 
ACB147;B;210002;8569463,722;2951;Vistoriado 
PLM205;M;209835,5676;8569342,48;2952;Escavado 
PLM206;M;209867,1476;8569290,664;2953;Escavado 
PLM207;M;209775,7814;8569268,389;2954;Escavado 
PLM208;M;209898,7275;8569238,847;2955;Escavado 
PLM209;M;209807,3613;8569216,572;2956;Escavado 
PLM210;M;209838,9412;8569164,756;2957;Escavado 
TM2420;M;209826,0662;8569098,831;2958;Escavado 
TM2421;M;209871,4469;8569076,068;2959;Escavado 
TM2422;M;209918,615;8569055,59;2960;Escavado 
TM2423;M;209857,1906;8569007,826;2961;Escavado 
TM2424;M;209812,4125;8568982,807;2962;Escavado 
TM2425;M;209768,5906;8568955,695;2963;Escavado 
ACM146;M;209887,2553;8568762,082;2964;Escavado 
TM2426;M;209841,7762;8568591,801;2965;Escavado 
TM2427;M;209886,4287;8568569,287;2966;Escavado 
TM2428;M;209933,095;8568549,4;2967;Escavado 
ACB145;B;210418,4236;8568506,469;2968;Vistoriado 
ACB144;B;210618,3883;8568502,916;2969;Vistoriado 
ACB143;B;210818,3131;8568497,432;2970;Vistoriado 
ACB142;B;211018,2379;8568491,947;2971;Vistoriado 
TM2429;M;209870,4505;8568488,246;2972;Escavado 
ACB141;B;210220,3873;8568482,567;2973;Vistoriado 
TM2430;M;209827,5428;8568467,103;2974;Escavado 
ACM140;M;210029,972;8568451,96;2975;Escavado 
TM2431;M;209786,0207;8568443,625;2976;Escavado 
TM2432;M;209860,9862;8568032,451;2977;Escavado 
TM2433;M;209903,6596;8568011,869;2978;Escavado 
TM2434;M;209947,435;8567993,39;2979;Escavado 
TM2435;M;209890,3006;8567942,026;2980;Escavado 
TM2436;M;209844,4045;8567918,692;2981;Escavado 
TM2437;M;209800,4107;8567893,165;2982;Escavado 
ACM139;M;211237,1553;8567861,917;2983;Escavado 
ACM138;M;211037,2073;8567857,357;2984;Escavado 
ACM137;M;210837,2593;8567852,796;2985;Escavado 
ACM136;M;210637,3113;8567848,235;2986;Escavado 
ACA135;A;210429,9771;8567843,506;2987;Escavado 
ACA134;A;210230,0291;8567838,945;2988;Escavado 
ACM133;M;210047,3634;8567834,778;2989;Escavado 
ACM132;M;209915,5099;8567683,14;2990;Escavado 
TM2438;M;209872,4462;8567590,011;2991;Escavado 
TM2439;M;209916,9351;8567566,989;2992;Escavado 
TM2440;M;209964,985;8567546,76;2993;Escavado 
TM2441;M;209908,7506;8567425,406;2994;Escavado 
TM2442;M;209861,9581;8567400,801;2995;Escavado 
